,image,depth,normal,control_geo
53216,../../data/IRS/ArchvizKitchen_Dark/l_00212.png,../../data/IRS/ArchvizKitchen_Dark/d_00212.exr,../../data/IRS/ArchvizKitchen_Dark/n_00212.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00212.png
53217,../../data/IRS/ArchvizKitchen_Dark/l_00213.png,../../data/IRS/ArchvizKitchen_Dark/d_00213.exr,../../data/IRS/ArchvizKitchen_Dark/n_00213.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00213.png
53218,../../data/IRS/ArchvizKitchen_Dark/l_00214.png,../../data/IRS/ArchvizKitchen_Dark/d_00214.exr,../../data/IRS/ArchvizKitchen_Dark/n_00214.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00214.png
53219,../../data/IRS/ArchvizKitchen_Dark/l_00215.png,../../data/IRS/ArchvizKitchen_Dark/d_00215.exr,../../data/IRS/ArchvizKitchen_Dark/n_00215.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00215.png
53220,../../data/IRS/ArchvizKitchen_Dark/l_00216.png,../../data/IRS/ArchvizKitchen_Dark/d_00216.exr,../../data/IRS/ArchvizKitchen_Dark/n_00216.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00216.png
53221,../../data/IRS/ArchvizKitchen_Dark/l_00217.png,../../data/IRS/ArchvizKitchen_Dark/d_00217.exr,../../data/IRS/ArchvizKitchen_Dark/n_00217.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00217.png
53222,../../data/IRS/ArchvizKitchen_Dark/l_00218.png,../../data/IRS/ArchvizKitchen_Dark/d_00218.exr,../../data/IRS/ArchvizKitchen_Dark/n_00218.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00218.png
53223,../../data/IRS/ArchvizKitchen_Dark/l_00219.png,../../data/IRS/ArchvizKitchen_Dark/d_00219.exr,../../data/IRS/ArchvizKitchen_Dark/n_00219.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00219.png
53224,../../data/IRS/ArchvizKitchen_Dark/l_00221.png,../../data/IRS/ArchvizKitchen_Dark/d_00221.exr,../../data/IRS/ArchvizKitchen_Dark/n_00221.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00221.png
53225,../../data/IRS/ArchvizKitchen_Dark/l_00222.png,../../data/IRS/ArchvizKitchen_Dark/d_00222.exr,../../data/IRS/ArchvizKitchen_Dark/n_00222.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00222.png
53226,../../data/IRS/ArchvizKitchen_Dark/l_00223.png,../../data/IRS/ArchvizKitchen_Dark/d_00223.exr,../../data/IRS/ArchvizKitchen_Dark/n_00223.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00223.png
53227,../../data/IRS/ArchvizKitchen_Dark/l_00224.png,../../data/IRS/ArchvizKitchen_Dark/d_00224.exr,../../data/IRS/ArchvizKitchen_Dark/n_00224.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00224.png
53228,../../data/IRS/ArchvizKitchen_Dark/l_00225.png,../../data/IRS/ArchvizKitchen_Dark/d_00225.exr,../../data/IRS/ArchvizKitchen_Dark/n_00225.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00225.png
53229,../../data/IRS/ArchvizKitchen_Dark/l_00226.png,../../data/IRS/ArchvizKitchen_Dark/d_00226.exr,../../data/IRS/ArchvizKitchen_Dark/n_00226.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00226.png
53230,../../data/IRS/ArchvizKitchen_Dark/l_00227.png,../../data/IRS/ArchvizKitchen_Dark/d_00227.exr,../../data/IRS/ArchvizKitchen_Dark/n_00227.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00227.png
53231,../../data/IRS/ArchvizKitchen_Dark/l_00228.png,../../data/IRS/ArchvizKitchen_Dark/d_00228.exr,../../data/IRS/ArchvizKitchen_Dark/n_00228.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00228.png
53232,../../data/IRS/ArchvizKitchen_Dark/l_00229.png,../../data/IRS/ArchvizKitchen_Dark/d_00229.exr,../../data/IRS/ArchvizKitchen_Dark/n_00229.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00229.png
53233,../../data/IRS/ArchvizKitchen_Dark/l_00230.png,../../data/IRS/ArchvizKitchen_Dark/d_00230.exr,../../data/IRS/ArchvizKitchen_Dark/n_00230.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00230.png
53234,../../data/IRS/ArchvizKitchen_Dark/l_00231.png,../../data/IRS/ArchvizKitchen_Dark/d_00231.exr,../../data/IRS/ArchvizKitchen_Dark/n_00231.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00231.png
53235,../../data/IRS/ArchvizKitchen_Dark/l_00232.png,../../data/IRS/ArchvizKitchen_Dark/d_00232.exr,../../data/IRS/ArchvizKitchen_Dark/n_00232.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00232.png
53236,../../data/IRS/ArchvizKitchen_Dark/l_00233.png,../../data/IRS/ArchvizKitchen_Dark/d_00233.exr,../../data/IRS/ArchvizKitchen_Dark/n_00233.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00233.png
53237,../../data/IRS/ArchvizKitchen_Dark/l_00234.png,../../data/IRS/ArchvizKitchen_Dark/d_00234.exr,../../data/IRS/ArchvizKitchen_Dark/n_00234.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00234.png
53238,../../data/IRS/ArchvizKitchen_Dark/l_00235.png,../../data/IRS/ArchvizKitchen_Dark/d_00235.exr,../../data/IRS/ArchvizKitchen_Dark/n_00235.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00235.png
53239,../../data/IRS/ArchvizKitchen_Dark/l_00236.png,../../data/IRS/ArchvizKitchen_Dark/d_00236.exr,../../data/IRS/ArchvizKitchen_Dark/n_00236.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00236.png
53240,../../data/IRS/ArchvizKitchen_Dark/l_00237.png,../../data/IRS/ArchvizKitchen_Dark/d_00237.exr,../../data/IRS/ArchvizKitchen_Dark/n_00237.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00237.png
53241,../../data/IRS/ArchvizKitchen_Dark/l_00238.png,../../data/IRS/ArchvizKitchen_Dark/d_00238.exr,../../data/IRS/ArchvizKitchen_Dark/n_00238.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00238.png
53242,../../data/IRS/ArchvizKitchen_Dark/l_00239.png,../../data/IRS/ArchvizKitchen_Dark/d_00239.exr,../../data/IRS/ArchvizKitchen_Dark/n_00239.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00239.png
53243,../../data/IRS/ArchvizKitchen_Dark/l_00241.png,../../data/IRS/ArchvizKitchen_Dark/d_00241.exr,../../data/IRS/ArchvizKitchen_Dark/n_00241.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00241.png
53244,../../data/IRS/ArchvizKitchen_Dark/l_00242.png,../../data/IRS/ArchvizKitchen_Dark/d_00242.exr,../../data/IRS/ArchvizKitchen_Dark/n_00242.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00242.png
53245,../../data/IRS/ArchvizKitchen_Dark/l_00243.png,../../data/IRS/ArchvizKitchen_Dark/d_00243.exr,../../data/IRS/ArchvizKitchen_Dark/n_00243.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00243.png
53246,../../data/IRS/ArchvizKitchen_Dark/l_00244.png,../../data/IRS/ArchvizKitchen_Dark/d_00244.exr,../../data/IRS/ArchvizKitchen_Dark/n_00244.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00244.png
53247,../../data/IRS/ArchvizKitchen_Dark/l_00245.png,../../data/IRS/ArchvizKitchen_Dark/d_00245.exr,../../data/IRS/ArchvizKitchen_Dark/n_00245.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00245.png
53248,../../data/IRS/ArchvizKitchen_Dark/l_00246.png,../../data/IRS/ArchvizKitchen_Dark/d_00246.exr,../../data/IRS/ArchvizKitchen_Dark/n_00246.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00246.png
53249,../../data/IRS/ArchvizKitchen_Dark/l_00247.png,../../data/IRS/ArchvizKitchen_Dark/d_00247.exr,../../data/IRS/ArchvizKitchen_Dark/n_00247.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00247.png
53250,../../data/IRS/ArchvizKitchen_Dark/l_00248.png,../../data/IRS/ArchvizKitchen_Dark/d_00248.exr,../../data/IRS/ArchvizKitchen_Dark/n_00248.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00248.png
53251,../../data/IRS/ArchvizKitchen_Dark/l_00249.png,../../data/IRS/ArchvizKitchen_Dark/d_00249.exr,../../data/IRS/ArchvizKitchen_Dark/n_00249.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00249.png
53252,../../data/IRS/ArchvizKitchen_Dark/l_00250.png,../../data/IRS/ArchvizKitchen_Dark/d_00250.exr,../../data/IRS/ArchvizKitchen_Dark/n_00250.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00250.png
53253,../../data/IRS/ArchvizKitchen_Dark/l_00251.png,../../data/IRS/ArchvizKitchen_Dark/d_00251.exr,../../data/IRS/ArchvizKitchen_Dark/n_00251.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00251.png
53254,../../data/IRS/ArchvizKitchen_Dark/l_00252.png,../../data/IRS/ArchvizKitchen_Dark/d_00252.exr,../../data/IRS/ArchvizKitchen_Dark/n_00252.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00252.png
53255,../../data/IRS/ArchvizKitchen_Dark/l_00253.png,../../data/IRS/ArchvizKitchen_Dark/d_00253.exr,../../data/IRS/ArchvizKitchen_Dark/n_00253.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00253.png
53256,../../data/IRS/ArchvizKitchen_Dark/l_00254.png,../../data/IRS/ArchvizKitchen_Dark/d_00254.exr,../../data/IRS/ArchvizKitchen_Dark/n_00254.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00254.png
53257,../../data/IRS/ArchvizKitchen_Dark/l_00255.png,../../data/IRS/ArchvizKitchen_Dark/d_00255.exr,../../data/IRS/ArchvizKitchen_Dark/n_00255.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00255.png
53258,../../data/IRS/ArchvizKitchen_Dark/l_00256.png,../../data/IRS/ArchvizKitchen_Dark/d_00256.exr,../../data/IRS/ArchvizKitchen_Dark/n_00256.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00256.png
53259,../../data/IRS/ArchvizKitchen_Dark/l_00257.png,../../data/IRS/ArchvizKitchen_Dark/d_00257.exr,../../data/IRS/ArchvizKitchen_Dark/n_00257.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00257.png
53260,../../data/IRS/ArchvizKitchen_Dark/l_00258.png,../../data/IRS/ArchvizKitchen_Dark/d_00258.exr,../../data/IRS/ArchvizKitchen_Dark/n_00258.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00258.png
53261,../../data/IRS/ArchvizKitchen_Dark/l_00259.png,../../data/IRS/ArchvizKitchen_Dark/d_00259.exr,../../data/IRS/ArchvizKitchen_Dark/n_00259.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00259.png
53262,../../data/IRS/ArchvizKitchen_Dark/l_00261.png,../../data/IRS/ArchvizKitchen_Dark/d_00261.exr,../../data/IRS/ArchvizKitchen_Dark/n_00261.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00261.png
53263,../../data/IRS/ArchvizKitchen_Dark/l_00262.png,../../data/IRS/ArchvizKitchen_Dark/d_00262.exr,../../data/IRS/ArchvizKitchen_Dark/n_00262.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00262.png
53264,../../data/IRS/ArchvizKitchen_Dark/l_00263.png,../../data/IRS/ArchvizKitchen_Dark/d_00263.exr,../../data/IRS/ArchvizKitchen_Dark/n_00263.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00263.png
53265,../../data/IRS/ArchvizKitchen_Dark/l_00264.png,../../data/IRS/ArchvizKitchen_Dark/d_00264.exr,../../data/IRS/ArchvizKitchen_Dark/n_00264.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00264.png
53266,../../data/IRS/ArchvizKitchen_Dark/l_00265.png,../../data/IRS/ArchvizKitchen_Dark/d_00265.exr,../../data/IRS/ArchvizKitchen_Dark/n_00265.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00265.png
53267,../../data/IRS/ArchvizKitchen_Dark/l_00266.png,../../data/IRS/ArchvizKitchen_Dark/d_00266.exr,../../data/IRS/ArchvizKitchen_Dark/n_00266.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00266.png
53268,../../data/IRS/ArchvizKitchen_Dark/l_00267.png,../../data/IRS/ArchvizKitchen_Dark/d_00267.exr,../../data/IRS/ArchvizKitchen_Dark/n_00267.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00267.png
53269,../../data/IRS/ArchvizKitchen_Dark/l_00268.png,../../data/IRS/ArchvizKitchen_Dark/d_00268.exr,../../data/IRS/ArchvizKitchen_Dark/n_00268.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00268.png
53270,../../data/IRS/ArchvizKitchen_Dark/l_00269.png,../../data/IRS/ArchvizKitchen_Dark/d_00269.exr,../../data/IRS/ArchvizKitchen_Dark/n_00269.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00269.png
53271,../../data/IRS/ArchvizKitchen_Dark/l_00270.png,../../data/IRS/ArchvizKitchen_Dark/d_00270.exr,../../data/IRS/ArchvizKitchen_Dark/n_00270.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00270.png
53272,../../data/IRS/ArchvizKitchen_Dark/l_00271.png,../../data/IRS/ArchvizKitchen_Dark/d_00271.exr,../../data/IRS/ArchvizKitchen_Dark/n_00271.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00271.png
53273,../../data/IRS/ArchvizKitchen_Dark/l_00272.png,../../data/IRS/ArchvizKitchen_Dark/d_00272.exr,../../data/IRS/ArchvizKitchen_Dark/n_00272.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00272.png
53274,../../data/IRS/ArchvizKitchen_Dark/l_00273.png,../../data/IRS/ArchvizKitchen_Dark/d_00273.exr,../../data/IRS/ArchvizKitchen_Dark/n_00273.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00273.png
53275,../../data/IRS/ArchvizKitchen_Dark/l_00274.png,../../data/IRS/ArchvizKitchen_Dark/d_00274.exr,../../data/IRS/ArchvizKitchen_Dark/n_00274.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00274.png
53276,../../data/IRS/ArchvizKitchen_Dark/l_00275.png,../../data/IRS/ArchvizKitchen_Dark/d_00275.exr,../../data/IRS/ArchvizKitchen_Dark/n_00275.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00275.png
53277,../../data/IRS/ArchvizKitchen_Dark/l_00276.png,../../data/IRS/ArchvizKitchen_Dark/d_00276.exr,../../data/IRS/ArchvizKitchen_Dark/n_00276.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00276.png
53278,../../data/IRS/ArchvizKitchen_Dark/l_00277.png,../../data/IRS/ArchvizKitchen_Dark/d_00277.exr,../../data/IRS/ArchvizKitchen_Dark/n_00277.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00277.png
53279,../../data/IRS/ArchvizKitchen_Dark/l_00278.png,../../data/IRS/ArchvizKitchen_Dark/d_00278.exr,../../data/IRS/ArchvizKitchen_Dark/n_00278.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00278.png
53280,../../data/IRS/ArchvizKitchen_Dark/l_00279.png,../../data/IRS/ArchvizKitchen_Dark/d_00279.exr,../../data/IRS/ArchvizKitchen_Dark/n_00279.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00279.png
53281,../../data/IRS/ArchvizKitchen_Dark/l_00281.png,../../data/IRS/ArchvizKitchen_Dark/d_00281.exr,../../data/IRS/ArchvizKitchen_Dark/n_00281.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00281.png
53282,../../data/IRS/ArchvizKitchen_Dark/l_00284.png,../../data/IRS/ArchvizKitchen_Dark/d_00284.exr,../../data/IRS/ArchvizKitchen_Dark/n_00284.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00284.png
53283,../../data/IRS/ArchvizKitchen_Dark/l_00285.png,../../data/IRS/ArchvizKitchen_Dark/d_00285.exr,../../data/IRS/ArchvizKitchen_Dark/n_00285.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00285.png
53284,../../data/IRS/ArchvizKitchen_Dark/l_00286.png,../../data/IRS/ArchvizKitchen_Dark/d_00286.exr,../../data/IRS/ArchvizKitchen_Dark/n_00286.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00286.png
53285,../../data/IRS/ArchvizKitchen_Dark/l_00287.png,../../data/IRS/ArchvizKitchen_Dark/d_00287.exr,../../data/IRS/ArchvizKitchen_Dark/n_00287.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00287.png
53286,../../data/IRS/ArchvizKitchen_Dark/l_00288.png,../../data/IRS/ArchvizKitchen_Dark/d_00288.exr,../../data/IRS/ArchvizKitchen_Dark/n_00288.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00288.png
53287,../../data/IRS/ArchvizKitchen_Dark/l_00289.png,../../data/IRS/ArchvizKitchen_Dark/d_00289.exr,../../data/IRS/ArchvizKitchen_Dark/n_00289.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00289.png
53288,../../data/IRS/ArchvizKitchen_Dark/l_00290.png,../../data/IRS/ArchvizKitchen_Dark/d_00290.exr,../../data/IRS/ArchvizKitchen_Dark/n_00290.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00290.png
53289,../../data/IRS/ArchvizKitchen_Dark/l_00291.png,../../data/IRS/ArchvizKitchen_Dark/d_00291.exr,../../data/IRS/ArchvizKitchen_Dark/n_00291.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00291.png
53290,../../data/IRS/ArchvizKitchen_Dark/l_00292.png,../../data/IRS/ArchvizKitchen_Dark/d_00292.exr,../../data/IRS/ArchvizKitchen_Dark/n_00292.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00292.png
53291,../../data/IRS/ArchvizKitchen_Dark/l_00293.png,../../data/IRS/ArchvizKitchen_Dark/d_00293.exr,../../data/IRS/ArchvizKitchen_Dark/n_00293.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00293.png
53292,../../data/IRS/ArchvizKitchen_Dark/l_00294.png,../../data/IRS/ArchvizKitchen_Dark/d_00294.exr,../../data/IRS/ArchvizKitchen_Dark/n_00294.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00294.png
53293,../../data/IRS/ArchvizKitchen_Dark/l_00295.png,../../data/IRS/ArchvizKitchen_Dark/d_00295.exr,../../data/IRS/ArchvizKitchen_Dark/n_00295.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00295.png
53294,../../data/IRS/ArchvizKitchen_Dark/l_00296.png,../../data/IRS/ArchvizKitchen_Dark/d_00296.exr,../../data/IRS/ArchvizKitchen_Dark/n_00296.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00296.png
53295,../../data/IRS/ArchvizKitchen_Dark/l_00297.png,../../data/IRS/ArchvizKitchen_Dark/d_00297.exr,../../data/IRS/ArchvizKitchen_Dark/n_00297.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00297.png
53296,../../data/IRS/ArchvizKitchen_Dark/l_00298.png,../../data/IRS/ArchvizKitchen_Dark/d_00298.exr,../../data/IRS/ArchvizKitchen_Dark/n_00298.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00298.png
53297,../../data/IRS/ArchvizKitchen_Dark/l_00299.png,../../data/IRS/ArchvizKitchen_Dark/d_00299.exr,../../data/IRS/ArchvizKitchen_Dark/n_00299.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00299.png
53298,../../data/IRS/ArchvizKitchen_Dark/l_00301.png,../../data/IRS/ArchvizKitchen_Dark/d_00301.exr,../../data/IRS/ArchvizKitchen_Dark/n_00301.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00301.png
53299,../../data/IRS/ArchvizKitchen_Dark/l_00302.png,../../data/IRS/ArchvizKitchen_Dark/d_00302.exr,../../data/IRS/ArchvizKitchen_Dark/n_00302.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00302.png
53300,../../data/IRS/ArchvizKitchen_Dark/l_00303.png,../../data/IRS/ArchvizKitchen_Dark/d_00303.exr,../../data/IRS/ArchvizKitchen_Dark/n_00303.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00303.png
53301,../../data/IRS/ArchvizKitchen_Dark/l_00304.png,../../data/IRS/ArchvizKitchen_Dark/d_00304.exr,../../data/IRS/ArchvizKitchen_Dark/n_00304.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00304.png
53302,../../data/IRS/ArchvizKitchen_Dark/l_00305.png,../../data/IRS/ArchvizKitchen_Dark/d_00305.exr,../../data/IRS/ArchvizKitchen_Dark/n_00305.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00305.png
53303,../../data/IRS/ArchvizKitchen_Dark/l_00306.png,../../data/IRS/ArchvizKitchen_Dark/d_00306.exr,../../data/IRS/ArchvizKitchen_Dark/n_00306.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00306.png
53304,../../data/IRS/ArchvizKitchen_Dark/l_00307.png,../../data/IRS/ArchvizKitchen_Dark/d_00307.exr,../../data/IRS/ArchvizKitchen_Dark/n_00307.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00307.png
53305,../../data/IRS/ArchvizKitchen_Dark/l_00308.png,../../data/IRS/ArchvizKitchen_Dark/d_00308.exr,../../data/IRS/ArchvizKitchen_Dark/n_00308.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00308.png
53306,../../data/IRS/ArchvizKitchen_Dark/l_00309.png,../../data/IRS/ArchvizKitchen_Dark/d_00309.exr,../../data/IRS/ArchvizKitchen_Dark/n_00309.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00309.png
53307,../../data/IRS/ArchvizKitchen_Dark/l_00310.png,../../data/IRS/ArchvizKitchen_Dark/d_00310.exr,../../data/IRS/ArchvizKitchen_Dark/n_00310.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00310.png
53308,../../data/IRS/ArchvizKitchen_Dark/l_00311.png,../../data/IRS/ArchvizKitchen_Dark/d_00311.exr,../../data/IRS/ArchvizKitchen_Dark/n_00311.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00311.png
53309,../../data/IRS/ArchvizKitchen_Dark/l_00312.png,../../data/IRS/ArchvizKitchen_Dark/d_00312.exr,../../data/IRS/ArchvizKitchen_Dark/n_00312.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00312.png
53310,../../data/IRS/ArchvizKitchen_Dark/l_00313.png,../../data/IRS/ArchvizKitchen_Dark/d_00313.exr,../../data/IRS/ArchvizKitchen_Dark/n_00313.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00313.png
53311,../../data/IRS/ArchvizKitchen_Dark/l_00314.png,../../data/IRS/ArchvizKitchen_Dark/d_00314.exr,../../data/IRS/ArchvizKitchen_Dark/n_00314.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00314.png
53312,../../data/IRS/ArchvizKitchen_Dark/l_00315.png,../../data/IRS/ArchvizKitchen_Dark/d_00315.exr,../../data/IRS/ArchvizKitchen_Dark/n_00315.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00315.png
53313,../../data/IRS/ArchvizKitchen_Dark/l_00316.png,../../data/IRS/ArchvizKitchen_Dark/d_00316.exr,../../data/IRS/ArchvizKitchen_Dark/n_00316.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00316.png
53314,../../data/IRS/ArchvizKitchen_Dark/l_00317.png,../../data/IRS/ArchvizKitchen_Dark/d_00317.exr,../../data/IRS/ArchvizKitchen_Dark/n_00317.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00317.png
53315,../../data/IRS/ArchvizKitchen_Dark/l_00318.png,../../data/IRS/ArchvizKitchen_Dark/d_00318.exr,../../data/IRS/ArchvizKitchen_Dark/n_00318.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00318.png
53316,../../data/IRS/ArchvizKitchen_Dark/l_00319.png,../../data/IRS/ArchvizKitchen_Dark/d_00319.exr,../../data/IRS/ArchvizKitchen_Dark/n_00319.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00319.png
53317,../../data/IRS/ArchvizKitchen_Dark/l_00321.png,../../data/IRS/ArchvizKitchen_Dark/d_00321.exr,../../data/IRS/ArchvizKitchen_Dark/n_00321.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00321.png
53318,../../data/IRS/ArchvizKitchen_Dark/l_00322.png,../../data/IRS/ArchvizKitchen_Dark/d_00322.exr,../../data/IRS/ArchvizKitchen_Dark/n_00322.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00322.png
53319,../../data/IRS/ArchvizKitchen_Dark/l_00323.png,../../data/IRS/ArchvizKitchen_Dark/d_00323.exr,../../data/IRS/ArchvizKitchen_Dark/n_00323.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00323.png
53320,../../data/IRS/ArchvizKitchen_Dark/l_00324.png,../../data/IRS/ArchvizKitchen_Dark/d_00324.exr,../../data/IRS/ArchvizKitchen_Dark/n_00324.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00324.png
53321,../../data/IRS/ArchvizKitchen_Dark/l_00325.png,../../data/IRS/ArchvizKitchen_Dark/d_00325.exr,../../data/IRS/ArchvizKitchen_Dark/n_00325.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00325.png
53322,../../data/IRS/ArchvizKitchen_Dark/l_00326.png,../../data/IRS/ArchvizKitchen_Dark/d_00326.exr,../../data/IRS/ArchvizKitchen_Dark/n_00326.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00326.png
53323,../../data/IRS/ArchvizKitchen_Dark/l_00327.png,../../data/IRS/ArchvizKitchen_Dark/d_00327.exr,../../data/IRS/ArchvizKitchen_Dark/n_00327.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00327.png
53324,../../data/IRS/ArchvizKitchen_Dark/l_00328.png,../../data/IRS/ArchvizKitchen_Dark/d_00328.exr,../../data/IRS/ArchvizKitchen_Dark/n_00328.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00328.png
53325,../../data/IRS/ArchvizKitchen_Dark/l_00329.png,../../data/IRS/ArchvizKitchen_Dark/d_00329.exr,../../data/IRS/ArchvizKitchen_Dark/n_00329.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00329.png
53326,../../data/IRS/ArchvizKitchen_Dark/l_00330.png,../../data/IRS/ArchvizKitchen_Dark/d_00330.exr,../../data/IRS/ArchvizKitchen_Dark/n_00330.exr,../../data/depthanything/IRS/ArchvizKitchen_Dark/l_00330.png
