,image,depth,dataset,normal,control_geo
9083,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00335.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_0/depth_00335.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_0/normal_00335.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00335.png
9084,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00336.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_0/depth_00336.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_0/normal_00336.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00336.png
9085,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00337.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_0/depth_00337.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_0/normal_00337.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00337.png
9086,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00338.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_0/depth_00338.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_0/normal_00338.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_0/rgb_00338.png
9087,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00000.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00000.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00000.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00000.png
9088,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00001.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00001.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00001.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00001.png
9089,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00002.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00002.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00002.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00002.png
9090,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00003.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00003.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00003.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00003.png
9091,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00004.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00004.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00004.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00004.png
9092,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00005.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00005.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00005.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00005.png
9093,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00006.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00006.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00006.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00006.png
9094,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00007.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00007.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00007.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00007.png
9095,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00008.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00008.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00008.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00008.png
9096,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00009.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00009.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00009.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00009.png
9097,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00010.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00010.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00010.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00010.png
9098,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00011.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00011.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00011.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00011.png
9099,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00012.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00012.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00012.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00012.png
9100,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00013.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00013.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00013.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00013.png
9101,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00014.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00014.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00014.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00014.png
9102,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00015.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00015.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00015.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00015.png
9103,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00016.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00016.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00016.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00016.png
9104,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00017.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00017.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00017.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00017.png
9105,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00018.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00018.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00018.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00018.png
9106,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00019.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00019.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00019.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00019.png
9107,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00020.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00020.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00020.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00020.png
9108,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00021.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00021.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00021.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00021.png
9109,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00022.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00022.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00022.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00022.png
9110,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00023.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00023.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00023.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00023.png
9111,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00024.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00024.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00024.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00024.png
9112,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00025.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00025.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00025.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00025.png
9113,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00026.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00026.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00026.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00026.png
9114,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00027.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00027.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00027.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00027.png
9115,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00028.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00028.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00028.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00028.png
9116,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00029.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00029.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00029.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00029.png
9117,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00030.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00030.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00030.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00030.png
9118,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00031.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00031.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00031.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00031.png
9119,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00032.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00032.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00032.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00032.png
9120,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00033.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00033.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00033.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00033.png
9121,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00034.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00034.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00034.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00034.png
9122,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00035.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00035.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00035.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00035.png
9123,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00036.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00036.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00036.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00036.png
9124,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00037.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00037.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00037.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00037.png
9125,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00038.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00038.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00038.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00038.png
9126,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00039.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00039.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00039.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00039.png
9127,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00040.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00040.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00040.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00040.png
9128,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00041.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00041.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00041.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00041.png
9129,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00042.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00042.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00042.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00042.png
9130,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00043.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00043.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00043.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00043.png
9131,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00044.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00044.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00044.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00044.png
9132,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00045.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00045.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00045.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00045.png
9133,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00046.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00046.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00046.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00046.png
9134,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00047.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00047.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00047.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00047.png
9135,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00048.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00048.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00048.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00048.png
9136,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00049.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00049.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00049.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00049.png
9137,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00050.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00050.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00050.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00050.png
9138,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00051.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00051.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00051.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00051.png
9139,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00052.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00052.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00052.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00052.png
9140,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00053.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00053.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00053.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00053.png
9141,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00054.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00054.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00054.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00054.png
9142,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00055.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00055.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00055.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00055.png
9143,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00056.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00056.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00056.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00056.png
9144,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00057.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00057.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00057.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00057.png
9145,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00058.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00058.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00058.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00058.png
9146,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00059.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00059.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00059.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00059.png
9147,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00060.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00060.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00060.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00060.png
9148,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00061.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00061.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00061.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00061.png
9149,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00062.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00062.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00062.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00062.png
9150,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00063.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00063.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00063.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00063.png
9151,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00064.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00064.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00064.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00064.png
9152,../../data/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00065.jpg,../../data/vkitti/depth/Scene18/15-deg-left/frames/depth/Camera_1/depth_00065.png,vkitti,../../data/vkitti/normal/Scene18/15-deg-left/frames/normal/Camera_1/normal_00065.png,../../data/depthanything/vkitti/rgb/Scene18/15-deg-left/frames/rgb/Camera_1/rgb_00065.png
